Timestamp,ALIEN_DEAD_CITY,ALIEN_DEAD_CITY_BETA,ASIA,ASIA_4V4,ASIA_CLAN,AS_BATTLE_ROYALE,AS_DEAD_CITY,AUSTRALIA,AUSTRALIA_CLAN,DEAD_CITY,EUROPE,EUROPE_CLAN,EU_4V4,EU_BATTLE_ROYALE,EU_DEAD_CITY,INDIA,INDIA_CLAN,JAPAN,JAPAN_CLAN,NA_BATTLE_ROYALE,NA_DUO_BETA,RUSSIA,USA,USA_4V4,USA_BETA,USA_CLAN,USA_WEST,USA_WEST_CLAN,ZOMBIE_DEAD_CITY_BETA_01
1743814800,0,0,12,5,0,20,9,11,0,10,5,0,0,0,2,5,0,12,0,10,0,0,38,5,5,0,25,0,0
1743816600,0,0,14,2,0,8,7,6,0,4,5,0,0,0,0,0,0,7,0,12,0,0,30,6,5,0,33,0,0
1743818400,0,0,21,6,0,18,6,10,0,9,5,0,0,1,0,0,0,9,0,9,0,0,26,3,5,0,38,0,0
1743820200,0,0,27,4,0,18,15,8,0,6,0,0,0,1,0,0,0,10,0,9,0,0,25,5,5,0,35,0,0
1743822000,0,0,30,3,0,27,12,6,0,6,5,0,0,0,0,5,0,12,0,14,0,0,18,4,5,0,35,0,0
1743823800,0,0,30,3,0,19,6,8,0,9,6,0,0,1,0,6,0,12,0,7,0,0,24,5,5,0,33,0,0
1743825600,0,0,29,3,0,18,10,12,0,3,5,0,0,1,0,6,0,12,0,7,0,0,22,4,5,0,25,0,0
1743827400,0,0,26,4,0,30,8,12,0,3,7,0,0,3,0,0,0,10,0,4,0,5,16,0,5,0,35,0,0
1743829200,0,0,21,4,0,25,9,11,0,2,6,0,0,1,1,0,0,11,0,3,0,0,7,1,5,0,37,0,0
1743831000,0,0,21,4,0,30,9,11,0,2,11,0,1,4,1,6,0,16,0,1,0,8,8,1,5,0,39,0,0
1743832800,0,0,19,4,0,23,11,6,0,0,13,0,2,3,2,0,0,11,0,6,0,5,7,0,5,0,38,0,0
1743834600,0,0,16,2,0,20,11,9,0,2,21,0,1,8,3,7,0,26,0,2,0,8,11,0,5,0,37,0,0
1743836400,0,0,19,6,0,27,8,5,0,1,22,0,1,7,7,7,0,26,0,1,0,6,5,0,5,0,32,0,0
1743838200,0,0,19,5,0,25,7,8,0,0,33,0,0,14,6,7,0,24,0,1,0,5,6,1,5,0,38,0,0
1743840000,0,0,23,4,0,25,10,10,0,0,37,0,1,14,6,5,0,10,0,1,0,5,5,1,5,0,25,0,0
1743841800,0,0,21,5,0,18,8,9,0,0,34,0,1,15,5,8,0,14,0,1,0,6,5,0,5,0,25,0,0
1743843600,0,0,24,4,0,19,10,7,0,0,35,0,3,10,0,6,0,11,0,2,0,8,6,1,5,0,28,0,0
1743845400,0,0,35,6,0,27,17,6,0,0,31,0,6,14,7,5,0,10,0,3,0,9,5,1,5,0,33,0,0
1743847200,0,0,26,9,0,31,14,5,0,1,36,0,5,11,2,10,0,12,0,2,0,8,5,1,5,0,36,0,0
1743849000,0,0,29,2,0,26,12,5,0,0,38,0,4,12,5,10,0,11,0,1,0,7,6,0,5,0,34,0,0
1743850800,0,0,23,6,0,14,11,9,0,0,45,0,5,13,7,11,0,12,0,3,0,7,8,1,5,0,26,0,0
1743852600,0,0,21,7,0,18,8,6,0,2,45,0,2,24,4,12,0,10,0,3,0,9,12,0,5,0,32,0,0
1743854400,0,0,27,4,0,25,6,8,0,1,51,0,2,15,5,12,0,11,0,2,0,7,11,0,5,0,28,0,0
1743856200,0,0,24,8,0,19,5,0,0,2,44,0,6,13,3,9,0,10,0,2,0,11,12,0,5,0,26,0,0
1743858000,0,0,24,6,0,15,5,0,0,0,31,0,5,12,5,7,0,12,0,8,0,9,12,1,5,0,25,0,0
1743859800,0,0,33,5,0,20,6,5,0,3,38,0,2,9,10,9,0,12,0,6,0,12,11,2,5,0,24,0,0
1743861600,0,0,21,6,0,17,8,0,0,4,40,0,1,16,12,8,0,22,0,8,0,5,24,2,5,0,17,0,0
1743863400,0,0,36,3,0,12,2,0,0,0,32,0,5,16,7,5,0,15,0,8,0,10,31,2,5,0,15,0,0
1743865200,0,0,37,1,0,14,1,5,0,1,37,0,2,13,6,6,0,6,0,9,0,7,25,4,5,0,18,0,0
1743867000,0,0,25,3,0,11,10,0,0,2,35,0,2,14,7,6,0,8,0,14,0,8,35,3,5,0,14,0,0
1743868800,0,0,12,3,0,7,1,6,0,2,41,0,8,13,9,11,0,6,0,8,0,6,32,1,5,0,17,0,0
1743870600,0,0,12,3,0,6,0,0,0,11,45,0,1,11,5,9,0,7,0,12,0,11,26,4,5,0,12,0,0
1743872400,0,0,5,1,0,7,2,5,0,7,52,0,6,12,9,7,0,5,0,19,0,9,30,2,5,0,7,0,0
1743874200,0,0,6,0,0,10,2,0,0,9,44,0,2,14,6,7,0,5,0,20,0,6,28,1,5,0,12,0,0
1743876000,0,0,11,1,0,5,2,0,0,7,50,0,5,14,5,8,0,5,0,15,0,6,38,4,5,0,10,0,0
1743877800,0,0,7,1,0,5,2,0,0,8,57,0,2,8,5,0,0,6,0,9,0,11,39,6,5,0,12,0,0
1743879600,0,0,5,2,0,4,1,0,0,10,48,0,5,8,9,7,0,0,0,13,0,7,35,5,5,0,11,0,0
1743881400,0,0,5,2,0,4,0,0,0,8,40,0,2,10,2,0,0,0,0,13,0,5,30,7,5,0,10,0,0
1743883200,0,0,6,1,0,3,0,0,0,7,27,0,1,10,9,7,0,0,0,14,0,5,38,5,5,0,13,0,0
1743885000,0,0,6,2,0,4,0,5,0,11,31,0,2,9,4,5,0,0,0,14,0,0,37,2,5,0,12,0,0
1743886800,0,0,0,0,0,2,0,8,0,6,25,0,1,12,7,0,0,0,0,17,0,0,56,5,5,0,8,0,0
1743888600,0,0,6,0,0,3,1,6,0,7,18,0,0,8,3,0,0,0,0,22,0,0,44,6,5,0,9,0,0
1743890400,0,0,0,2,0,2,0,5,0,8,15,0,2,3,4,0,0,0,0,23,0,0,41,5,5,0,19,0,0
1743892200,0,0,5,3,0,3,1,8,0,6,8,0,1,7,3,0,0,0,0,27,0,0,45,3,5,0,13,0,0
1743894000,0,0,8,1,0,6,1,9,0,8,12,0,1,3,0,6,0,5,0,17,0,5,38,5,5,0,10,0,0
1743895800,0,0,5,0,0,4,6,7,0,8,10,0,1,2,0,0,0,11,0,14,0,0,36,2,5,0,17,0,0
1743897600,0,0,7,1,0,6,5,9,0,14,5,0,1,1,0,0,0,10,0,15,0,0,35,5,5,0,23,0,0
1743899400,0,0,12,0,0,11,0,9,0,6,0,0,0,2,0,0,0,6,0,7,0,0,38,3,5,0,17,0,0
1743901200,0,0,20,2,0,21,2,10,0,5,6,0,0,3,0,0,0,12,0,12,0,5,37,3,5,0,17,0,0
1743903000,0,0,10,3,0,22,5,8,0,6,8,0,0,0,0,5,0,11,0,14,0,0,39,5,5,0,24,0,0
1743904800,0,0,20,6,0,13,10,12,0,11,5,0,0,2,1,0,0,13,0,15,0,0,33,4,5,0,30,0,0
1743906600,0,0,18,7,0,19,13,7,0,2,0,0,0,0,0,5,0,12,0,3,0,5,30,5,5,0,36,0,0
1743908400,0,0,28,2,0,23,8,9,0,4,0,0,0,0,0,5,0,11,0,8,0,5,23,4,5,0,39,0,0
1743910200,0,0,18,2,0,22,7,12,0,5,5,0,0,0,0,0,0,22,0,9,0,0,12,3,5,0,35,0,0
1743912000,0,0,18,5,0,18,9,12,0,3,6,0,0,1,0,0,0,12,0,13,0,0,20,2,5,0,41,0,0
1743913800,0,0,26,4,0,27,7,11,0,1,12,0,0,0,0,5,0,19,0,7,0,0,16,1,5,0,35,0,0
1743915600,0,0,23,7,0,29,7,11,0,0,6,0,1,0,2,8,0,10,0,7,0,0,8,2,5,0,37,0,0
1743917400,0,0,26,7,0,20,7,12,0,3,12,0,1,2,0,10,0,12,0,6,0,5,10,4,5,0,37,0,0
1743919200,0,0,20,5,0,17,11,10,0,0,17,0,1,4,2,9,0,11,0,3,0,5,0,4,5,0,39,0,0
1743921000,0,0,17,2,0,22,15,12,0,1,15,0,2,3,2,7,0,12,0,3,0,5,5,2,5,0,37,0,0
1743922800,0,0,15,5,0,23,10,9,0,2,35,0,0,6,3,11,0,7,0,3,0,5,5,1,5,0,30,0,0
1743924600,0,0,18,6,0,30,11,6,0,0,34,0,2,11,3,8,0,10,0,3,0,8,7,0,5,0,29,0,0
1743926400,0,0,22,5,0,29,18,7,0,0,34,0,6,11,6,9,0,15,0,1,0,6,0,1,5,0,31,0,0
1743928200,0,0,25,0,0,24,17,7,0,0,29,0,2,10,1,11,0,17,0,0,0,9,0,0,5,0,40,0,0
1743930000,0,0,25,4,0,19,13,10,0,0,29,0,1,12,1,10,0,21,0,1,0,6,0,0,5,0,30,0,0
1743931800,0,0,25,5,0,19,9,6,0,0,41,0,3,9,8,9,0,15,0,1,0,6,5,1,5,0,22,0,0
1743933600,0,0,20,5,0,22,6,9,0,0,32,0,1,10,6,9,0,12,0,1,0,10,0,1,5,0,21,0,0
1743935400,0,0,26,6,0,16,8,8,0,0,52,0,4,16,2,11,0,18,0,1,0,9,9,0,5,0,26,0,0
1743937200,0,0,20,7,0,22,6,8,0,1,40,0,5,18,2,9,0,12,0,0,0,8,10,0,5,0,19,0,0
1743939000,0,0,24,7,0,22,7,6,0,3,45,0,4,5,1,12,0,15,0,1,0,8,9,0,5,0,22,0,0
1743940800,0,0,25,3,0,25,8,7,0,3,43,0,4,17,8,7,0,10,0,2,0,8,15,0,5,0,26,0,0
1743942600,0,0,27,0,0,21,8,6,0,1,47,0,4,12,4,11,0,10,0,5,0,6,9,1,5,0,17,0,0
1743944400,0,0,27,2,0,15,8,0,0,2,51,0,3,16,11,10,0,14,0,7,0,6,17,0,5,0,24,0,0
1743946200,0,0,25,5,0,21,9,0,0,1,41,0,4,14,6,0,0,11,0,11,0,12,18,0,5,0,11,0,0
1743948000,0,0,20,2,0,7,3,0,0,3,41,0,8,13,5,10,0,10,0,17,0,8,24,1,5,0,22,0,0
1743949800,0,0,26,2,0,15,5,0,0,5,42,0,5,18,9,9,0,10,0,18,0,9,25,2,5,0,11,0,0
1743951600,0,0,18,1,0,9,8,5,0,4,42,0,5,9,3,11,0,9,0,13,0,7,23,3,5,0,13,0,0
1743953400,0,0,19,3,0,12,5,5,0,2,43,0,6,23,5,9,0,8,0,10,0,8,37,4,5,0,12,0,0
1743955200,0,0,12,6,0,6,3,0,0,6,48,0,2,18,11,0,0,5,0,15,0,6,26,0,5,0,9,0,0
1743957000,0,0,17,2,0,5,2,0,0,8,45,0,1,18,8,5,0,6,0,13,0,8,25,2,5,0,8,0,0
1743958800,0,0,9,2,0,6,1,0,0,4,58,0,8,9,4,6,0,5,0,15,0,10,34,3,5,0,8,0,0
1743960600,0,0,12,5,0,4,0,0,0,1,51,0,7,14,4,6,0,7,0,28,0,8,38,3,5,0,8,0,0
1743962400,0,0,6,1,0,4,1,0,0,5,42,0,8,10,5,7,0,0,0,18,0,11,34,9,5,0,10,0,0
1743964200,0,0,7,0,0,1,1,0,0,8,34,0,1,9,2,6,0,0,0,13,0,12,34,6,5,0,12,0,0
1743966000,0,0,6,0,0,2,2,0,0,7,40,0,1,11,3,7,0,0,0,18,0,7,34,4,5,0,9,0,0
1743967800,0,0,5,1,0,1,0,5,0,7,25,0,0,14,4,5,0,5,0,25,0,5,45,2,5,0,5,0,0
1743969600,0,0,6,1,0,1,2,6,0,4,21,0,1,7,5,5,0,5,0,18,0,6,39,3,5,0,6,0,0
1743971400,0,0,0,0,0,0,0,7,0,6,9,0,1,9,2,0,0,0,0,26,0,0,38,4,5,0,11,0,0
1743973200,0,0,6,0,0,1,0,5,0,12,14,0,0,5,1,0,0,0,0,11,0,5,37,5,5,0,12,0,0
1743975000,0,0,5,0,0,0,0,5,0,14,10,0,1,2,0,0,0,5,0,22,0,6,37,5,5,0,23,0,0
1743976800,0,0,6,0,0,1,1,6,0,6,12,0,2,1,0,6,0,8,0,26,0,6,49,3,5,0,17,0,0
1743978600,0,0,0,1,0,1,1,8,0,11,9,0,0,1,0,0,0,7,0,20,0,6,48,2,5,0,11,0,0
1743980400,0,0,5,0,0,3,1,8,0,11,6,0,0,0,0,0,0,6,0,17,0,0,49,1,5,0,9,0,0
1743982200,0,0,5,1,0,3,3,8,0,10,6,0,1,0,0,0,0,8,0,17,0,5,41,7,5,0,9,0,0
1743984000,0,0,5,1,0,1,4,7,0,3,8,0,0,1,1,5,0,6,0,14,0,0,49,1,5,0,7,0,0
1743985800,0,0,8,3,0,10,3,11,0,3,5,0,0,0,1,0,0,11,0,15,0,0,35,4,5,0,8,0,0
1743987600,0,0,10,1,0,6,2,5,0,3,8,0,2,1,1,0,0,12,0,21,0,0,38,2,5,0,12,0,0
1743989400,0,0,9,2,0,11,4,8,0,3,5,0,0,0,1,0,0,9,0,12,0,0,39,4,5,0,16,0,0
1743991200,0,0,9,6,0,10,5,9,0,1,0,0,1,0,1,5,0,10,0,11,0,0,24,2,5,0,11,0,0
1743993000,0,0,19,1,0,13,4,10,0,4,0,0,0,0,0,0,0,10,0,7,0,0,23,1,5,0,11,0,0
1743994800,0,0,19,2,0,24,10,6,0,3,0,0,0,0,1,0,0,12,0,5,0,0,23,1,5,0,21,0,0
1743996600,0,0,20,5,0,20,6,9,0,4,5,0,0,0,1,0,0,20,0,7,0,0,18,1,5,0,19,0,0
1743998400,0,0,21,9,0,14,7,6,0,1,0,0,1,1,1,6,0,11,0,5,0,5,16,1,5,0,12,0,0
1744000200,0,0,28,6,0,9,8,10,0,0,7,0,0,0,0,0,0,25,0,2,0,5,17,4,5,0,10,0,0
1744002000,0,0,23,0,0,10,7,11,0,1,8,0,2,2,0,0,0,27,0,3,0,0,9,1,5,0,12,0,0
1744003800,0,0,20,2,0,22,7,10,0,0,11,0,2,2,0,6,0,26,0,2,0,5,5,1,5,0,14,0,0
1744005600,0,0,22,3,0,18,4,10,0,0,8,0,0,5,2,11,0,23,0,1,0,7,6,2,5,0,11,0,0
1744007400,0,0,23,8,0,22,13,12,0,0,11,0,0,5,3,6,0,17,0,1,0,6,5,1,5,0,10,0,0
1744009200,0,0,25,7,0,23,5,10,0,2,27,0,3,10,1,0,0,19,0,1,0,0,0,4,5,0,7,0,0
1744011000,0,0,20,7,0,22,7,9,0,0,30,0,5,9,8,0,0,9,0,1,0,8,5,3,5,0,9,0,0
1744012800,0,0,25,3,0,25,9,13,0,1,26,0,2,14,2,6,0,11,0,3,0,6,0,3,5,0,7,0,0
1744014600,0,0,30,10,0,31,7,10,0,0,25,0,3,13,4,10,0,12,0,4,0,6,0,1,5,0,7,0,0
1744016400,0,0,32,2,0,23,6,8,0,0,21,0,6,11,6,11,0,15,0,2,0,5,6,1,5,0,12,0,0
1744018200,0,0,22,6,0,18,11,10,0,0,27,0,5,9,5,12,0,8,0,2,0,6,6,1,5,0,11,0,0
1744020000,0,0,22,11,0,16,6,9,0,0,27,0,1,6,5,6,0,9,0,3,0,8,0,2,5,0,10,0,0
1744021800,0,0,24,4,0,16,7,5,0,0,27,0,1,16,4,12,0,8,0,1,0,7,5,2,5,0,12,0,0
1744023600,0,0,15,2,0,22,9,6,0,0,38,0,4,10,2,8,0,12,0,0,0,9,5,2,5,0,16,0,0
1744025400,0,0,27,7,0,11,10,6,0,0,39,0,8,16,1,9,0,10,0,3,0,7,7,3,5,0,13,0,0
1744027200,0,0,27,3,0,26,8,5,0,1,42,0,1,16,3,8,0,10,0,2,0,5,8,1,5,0,15,0,0
1744029000,0,0,26,2,0,25,5,5,0,2,38,0,4,12,6,5,0,12,0,5,0,6,7,2,5,0,11,0,0
1744030800,0,0,18,3,0,17,10,5,0,1,43,0,6,10,5,7,0,6,0,7,0,8,11,0,5,0,11,0,0
1744032600,0,0,23,7,0,12,5,5,0,1,40,0,5,13,3,5,0,7,0,12,0,7,24,1,5,0,11,0,0
1744034400,0,0,28,3,0,13,4,0,0,5,46,0,3,15,6,8,0,9,0,10,0,5,24,1,5,0,9,0,0
1744036200,0,0,16,4,0,9,4,0,0,4,51,0,0,15,5,6,0,12,0,13,0,9,32,2,5,0,6,0,0
1744038000,0,0,21,3,0,5,3,0,0,4,59,0,3,15,7,8,0,7,0,13,0,9,28,1,5,0,5,0,0
1744039800,0,0,17,3,0,3,3,0,0,5,54,0,4,21,9,8,0,0,0,13,0,8,28,6,5,0,6,0,0
1744041600,0,0,8,3,0,3,3,0,0,4,50,0,5,20,5,6,0,0,0,12,0,6,26,3,5,0,13,0,0
1744043400,0,0,10,2,0,3,1,0,0,4,48,0,2,14,10,7,0,6,0,13,0,5,34,1,5,0,6,0,0
1744045200,0,0,10,2,0,4,2,0,0,5,57,0,9,11,10,5,0,6,0,20,0,6,33,3,5,0,7,0,0
1744047000,0,0,10,2,0,2,1,5,0,7,54,0,3,14,4,5,0,7,0,16,0,9,34,2,5,0,12,0,0
1744048800,0,0,10,1,0,1,5,0,0,4,47,0,7,15,6,8,0,0,0,20,0,6,30,5,5,0,21,0,0
1744050600,0,0,10,1,0,0,2,7,0,7,45,0,6,12,7,0,0,6,0,14,0,5,39,4,5,0,11,0,0
1744052400,0,0,8,0,0,0,2,5,0,8,33,0,5,10,5,0,0,0,0,9,0,6,38,9,5,0,25,0,0
1744054200,0,0,9,1,0,2,0,0,0,14,24,0,6,6,5,0,0,0,0,15,0,6,38,4,5,0,11,0,0
1744056000,0,0,0,1,0,2,0,5,0,13,27,0,3,3,4,5,0,0,0,22,0,5,36,7,5,0,9,0,0
1744057800,0,0,6,0,0,1,0,6,0,11,18,0,2,5,3,0,0,0,0,13,0,5,51,2,5,0,10,0,0
1744059600,0,0,6,1,0,1,0,5,0,10,17,0,1,6,0,0,0,5,0,14,0,0,40,4,5,0,9,0,0
1744061400,0,0,0,1,0,0,0,7,0,6,13,0,1,5,1,5,0,5,0,26,0,0,43,4,5,0,8,0,0
1744063200,0,0,0,0,0,2,0,9,0,6,12,0,0,6,2,0,0,7,0,16,0,0,57,8,5,0,10,0,0
1744065000,0,0,5,0,0,2,0,7,0,5,12,0,1,4,1,7,0,0,0,14,0,0,42,3,5,0,11,0,0
1744066800,0,0,12,2,0,1,1,6,0,12,12,0,0,2,1,5,0,6,0,12,0,5,56,5,5,0,12,0,0
1744068600,0,0,7,2,0,1,1,8,0,10,6,0,0,2,1,0,0,5,0,16,0,0,45,2,5,0,11,0,0
1744070400,0,0,9,1,0,5,1,9,0,7,9,0,0,0,0,0,0,8,0,21,0,0,42,1,5,0,10,0,0
1744072200,0,0,8,0,0,4,2,10,0,10,8,0,0,2,0,0,0,7,0,21,0,5,36,2,5,0,13,0,0
1744074000,0,0,6,0,0,2,2,12,0,6,0,0,0,1,0,0,0,10,0,9,0,0,30,5,5,0,10,0,0
1744075800,0,0,6,0,0,10,2,12,0,7,0,0,0,0,0,0,0,11,0,12,0,0,27,1,5,0,13,0,0
1744077600,0,0,7,7,0,9,1,8,0,3,5,0,0,0,0,5,0,6,0,13,0,0,30,8,5,0,20,0,0
1744079400,0,0,8,4,0,8,4,10,0,4,5,0,0,1,0,0,0,7,0,7,0,0,29,0,5,0,12,0,0
1744081200,0,0,6,2,0,8,4,6,0,2,0,0,0,0,0,0,0,10,0,11,0,0,25,3,5,0,22,0,0
1744083000,0,0,11,3,0,16,2,9,0,2,5,0,0,0,0,5,0,10,0,6,0,0,12,2,5,0,21,0,0
1744084800,0,0,12,3,0,7,6,10,0,2,0,0,0,0,2,0,0,12,0,4,0,5,11,1,5,0,12,0,0
1744086600,0,0,11,1,0,13,5,8,0,1,6,0,0,0,0,5,0,24,0,1,0,0,10,2,5,0,11,0,0
1744088400,0,0,12,3,0,17,4,10,0,3,6,0,0,1,0,5,0,27,0,4,0,0,9,1,5,0,10,0,0
1744090200,0,0,20,2,0,14,9,11,0,3,7,0,1,4,1,6,0,21,0,1,0,0,6,1,5,0,21,0,0
1744092000,0,0,18,5,0,13,7,12,0,0,10,0,0,5,2,7,0,19,0,1,0,6,9,1,5,0,15,0,0
1744093800,0,0,12,9,0,16,5,9,0,1,18,0,1,4,2,8,0,15,0,1,0,6,7,1,5,0,12,0,0
1744095600,0,0,23,4,0,23,7,12,0,0,13,0,1,8,1,9,0,11,0,0,0,0,0,0,5,0,12,0,0
1744097400,0,0,22,3,0,27,10,11,0,1,18,0,4,5,5,7,0,11,0,1,0,0,0,0,5,0,12,0,0
1744099200,0,0,22,4,0,20,10,10,0,0,28,0,3,12,1,6,0,11,0,3,0,5,0,1,5,0,11,0,0
1744101000,0,0,18,8,0,19,7,8,0,1,27,0,0,11,1,8,0,11,0,1,0,6,0,2,5,0,10,0,0
1744102800,0,0,11,7,0,13,7,8,0,0,23,0,1,11,4,8,0,11,0,0,0,5,0,2,5,0,19,0,0
1744104600,0,0,22,6,0,30,9,11,0,1,28,0,2,8,11,9,0,17,0,0,0,6,0,0,5,0,22,0,0
1744106400,0,0,16,6,0,17,13,12,0,1,25,0,4,16,5,9,0,13,0,1,0,6,0,0,5,0,19,0,0
1744108200,0,0,19,5,0,17,5,9,0,1,33,0,6,11,3,10,0,11,0,2,0,10,6,0,5,0,17,0,0
1744110000,0,0,26,5,0,22,13,7,0,1,34,0,10,15,0,5,0,11,0,5,0,6,6,0,5,0,13,0,0
1744111800,0,0,26,6,0,17,3,9,0,1,39,0,1,15,3,8,0,12,0,3,0,5,7,0,5,0,10,0,0
1744113600,0,0,25,9,0,12,2,0,0,2,42,0,4,19,11,8,0,18,0,2,0,6,18,0,5,0,15,0,0
1744115400,0,0,22,3,0,17,4,6,0,3,31,0,3,14,4,7,0,11,0,6,0,8,16,3,5,0,11,0,0
1744117200,0,0,30,6,0,13,3,0,0,2,39,0,2,25,3,7,0,12,0,7,0,0,24,3,5,0,11,0,0
1744119000,0,0,15,4,0,15,4,6,0,5,44,0,3,15,6,8,0,14,0,8,0,9,20,0,5,0,14,0,0
1744120800,0,0,18,5,0,11,4,5,0,6,52,0,2,22,4,9,0,11,0,8,0,7,23,1,5,0,9,0,0
1744122600,0,0,17,6,0,14,1,0,0,3,44,0,3,15,6,7,0,0,0,14,0,7,26,1,5,0,12,0,0
1744124400,0,0,10,2,0,8,3,6,0,6,41,0,4,20,8,12,0,8,0,14,0,8,22,3,5,0,11,0,0
1744126200,0,0,18,2,0,5,0,0,0,10,42,0,4,14,9,8,0,6,0,16,0,10,30,2,5,0,9,0,0
1744128000,0,0,11,1,0,6,0,0,0,9,46,0,2,10,13,0,0,6,0,26,0,5,39,3,5,0,7,0,0
1744129800,0,0,9,1,0,2,2,0,0,13,56,0,1,14,6,7,0,0,0,28,0,12,31,4,5,0,9,0,0
1744131600,0,0,6,0,0,6,1,0,0,8,61,0,5,14,5,0,0,0,0,16,0,8,29,2,5,0,11,0,0
1744133400,0,0,10,2,0,4,0,0,0,8,43,0,5,19,8,6,0,5,0,9,0,12,40,2,5,0,9,0,0
1744135200,0,0,11,0,0,3,4,5,0,6,44,0,7,19,7,0,0,0,0,23,0,9,30,3,5,0,9,0,0
1744137000,0,0,7,0,0,0,2,0,0,6,36,0,10,12,9,5,0,5,0,15,0,11,41,2,5,0,11,0,0
1744138800,0,0,7,2,0,2,0,5,0,8,38,0,5,14,6,0,0,0,0,23,0,6,27,1,5,0,10,0,0
1744140600,0,0,5,1,0,3,0,5,0,10,31,0,2,7,7,0,0,0,0,15,0,5,42,7,5,0,12,0,0
1744142400,0,0,6,0,0,4,0,5,0,13,18,0,0,6,2,0,0,0,0,17,0,6,42,5,5,0,12,0,0
1744144200,0,0,5,1,0,4,1,8,0,10,19,0,0,6,2,5,0,0,0,24,0,0,46,1,5,0,9,0,0
1744146000,0,0,0,1,0,2,0,5,0,14,12,0,1,4,2,0,0,0,0,22,0,0,44,2,5,0,9,0,0
1744147800,0,0,0,0,0,1,3,8,0,10,12,0,1,3,2,0,0,6,0,19,0,5,29,3,5,0,12,0,0
1744149600,0,0,5,0,0,4,0,9,0,7,12,0,1,1,0,0,0,5,0,22,0,5,37,6,5,0,11,0,0
1744151400,0,0,8,0,0,4,1,7,0,5,5,0,0,5,1,0,0,8,0,21,0,5,51,3,5,0,11,0,0
1744153200,0,0,7,1,0,3,1,11,0,9,6,0,0,2,1,0,0,7,0,19,0,0,46,3,5,0,10,0,0
1744155000,0,0,8,0,0,5,0,6,0,9,5,0,0,1,1,0,0,5,0,16,0,5,47,2,5,0,17,0,0
1744156800,0,0,9,0,0,3,0,6,0,12,5,0,0,2,0,0,0,6,0,15,0,5,26,4,5,0,16,0,0
1744158600,0,0,6,3,0,7,2,7,0,7,5,0,0,0,0,0,0,10,0,16,0,5,39,4,5,0,10,0,0
1744160400,0,0,6,2,0,2,1,6,0,4,7,0,0,0,0,0,0,5,0,8,0,0,44,4,5,0,12,0,0
1744162200,0,0,12,1,0,5,4,10,0,5,0,0,0,1,0,0,0,6,0,21,0,0,35,2,5,0,20,0,0
1744164000,0,0,9,3,0,8,3,8,0,4,0,0,0,0,0,0,0,6,0,5,0,0,31,2,5,0,9,0,0
1744165800,0,0,10,0,0,9,3,12,0,2,0,0,0,0,0,5,0,7,0,8,0,0,27,3,5,0,10,0,0
1744167600,0,0,7,2,0,4,3,8,0,4,5,0,0,0,0,6,0,9,0,7,0,0,18,2,5,0,14,0,0
1744169400,0,0,12,2,0,15,3,10,0,1,0,0,0,0,0,0,0,5,0,10,0,0,15,3,5,0,11,0,0
1744171200,0,0,21,4,0,12,1,10,0,0,0,0,1,0,0,0,0,9,0,5,0,0,23,0,5,0,20,0,0
1744173000,0,0,21,0,0,12,5,11,0,2,6,0,0,1,0,7,0,12,0,1,0,0,15,1,5,0,12,0,0
1744174800,0,0,23,2,0,17,2,8,0,3,9,0,1,1,1,6,0,12,0,2,0,5,9,0,5,0,12,0,0
1744176600,0,0,18,2,0,18,10,11,0,2,9,0,0,1,2,6,0,11,0,6,0,0,7,0,5,0,19,0,0
1744178400,0,0,24,1,0,15,5,11,0,1,10,0,0,2,1,6,0,14,0,5,0,6,6,1,5,0,12,0,0
1744180200,0,0,19,9,0,20,5,11,0,0,11,0,3,7,2,7,0,16,0,3,0,6,5,2,5,0,12,0,0
1744182000,0,0,25,7,0,18,7,6,0,1,12,0,3,5,3,9,0,17,0,0,0,6,0,3,5,0,11,0,0
1744183800,0,0,21,4,0,19,11,12,0,0,23,0,1,10,3,10,0,20,0,2,0,5,0,1,5,0,9,0,0
1744185600,0,0,21,4,0,17,6,12,0,2,20,0,3,5,6,12,0,21,0,1,0,5,5,1,5,0,7,0,0
1744187400,0,0,16,4,0,20,3,12,0,0,23,0,2,9,10,8,0,15,0,1,0,7,0,2,5,0,10,0,0
1744189200,0,0,11,9,0,18,9,9,0,0,28,0,4,15,5,11,0,18,0,0,0,5,5,1,5,0,19,0,0
1744191000,0,0,23,8,0,14,3,11,0,0,35,0,2,14,2,8,0,18,0,1,0,5,0,0,5,0,20,0,0
1744192800,0,0,20,3,0,17,10,9,0,0,24,0,2,12,4,12,0,12,0,1,0,8,0,0,5,0,20,0,0
1744194600,0,0,22,8,0,13,7,5,0,1,21,0,2,13,2,8,0,11,0,1,0,8,5,0,5,0,13,0,0
1744196400,0,0,26,3,0,15,8,8,0,0,37,0,3,15,1,12,0,8,0,1,0,6,8,1,5,0,12,0,0
1744198200,0,0,20,3,0,14,8,7,0,1,36,0,9,19,7,9,0,11,0,1,0,0,8,0,5,0,10,0,0
1744200000,0,0,23,1,0,16,4,5,0,5,49,0,6,21,6,7,0,10,0,3,0,7,10,0,5,0,25,0,0
1744201800,0,0,19,4,0,15,3,7,0,0,49,0,3,19,8,10,0,10,0,6,0,8,18,2,5,0,17,0,0
1744203600,0,0,22,5,0,11,5,0,0,1,40,0,3,20,6,7,0,11,0,6,0,7,18,2,5,0,16,0,0
